# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Jun 15 00:02:19 PDT 2022 [seed=2020]
# -seed 2020 -beagle_double -beagle_gpu -save_every 1000000 -save_state Beast.chkpt -overwrite ./SnYFV.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(untitled0)	age(untitled0)	constant.popSize	CP1.kappa	CP2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1.alpha	CP2.alpha	CP3.alpha	CP1.nu	CP2.nu	CP3.nu	CP1.mu	CP2.mu	CP3.mu	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
50800	-5931.34219714422	-574.0294722666465	-5357.312724877574	1411.5158503144282	597.4841496855718	8367.24381215861	319.6473250884545	1689.3526749115454	960.2770803317798	7.834468786628408	5.820157101218459	13.74007692964399	0.24393183529276039	0.24235035651453482	0.2517137432287774	0.26200406496392736	0.26056853463083784	0.8594433222551068	1.9933983670985314	0.09914609463304916	0.04049756751963276	0.8603563378473179	0.2974382838991475	0.12149270255889827	2.5810690135419536	2.232794578257589E-4	2.2327945782575889E-4	-5357.312724877574	0.0	-557.1345218423552
50900	-5933.4339529397885	-583.8439055552857	-5349.590047384503	1322.2422673465383	686.7577326534617	8641.368345264698	345.88904081713986	1663.1109591828601	1047.5211518375677	7.834468786628408	5.820157101218459	13.74007692964399	0.24393183529276039	0.24235035651453482	0.2517137432287774	0.26200406496392736	0.16184226571999263	0.8594433222551068	1.9933983670985314	0.09914609463304916	0.039965285553825475	0.8608886198131251	0.2974382838991475	0.11989585666147642	2.582665859439375	2.0633981716389665E-4	2.0633981716389657E-4	-5349.590047384503	0.0	-567.1950511254296
51000	-5928.151250023748	-577.3392981621702	-5350.811951861578	1245.4061070036464	763.5938929963536	8086.651419931633	324.4851646923464	1684.5148353076536	1015.8301869905588	7.834468786628408	5.820157101218459	13.74007692964399	0.24393183529276039	0.24235035651453482	0.2517137432287774	0.26200406496392736	0.16959118330764075	0.8594433222551068	1.9933983670985314	0.0951406520207037	0.04397072816617093	0.8608886198131251	0.28542195606211107	0.1319121844985128	2.582665859439375	2.1995052226462427E-4	2.1995052226462413E-4	-5350.811951861578	0.0	-560.6467736407685
51100	-5928.793186825627	-576.6115930632453	-5352.181593762382	1279.365779053795	729.634220946205	8114.679729979172	324.4851646923464	1684.5148353076536	1015.8301869905588	7.834468786628408	5.820157101218459	13.74007692964399	0.24393183529276039	0.24235035651453482	0.2517137432287774	0.26200406496392736	0.16959118330764075	0.8594433222551068	1.9933983670985314	0.0951406520207037	0.04397072816617093	0.8608886198131251	0.28542195606211107	0.1319121844985128	2.582665859439375	2.2886376616263198E-4	2.2886376616263192E-4	-5352.181593762382	0.0	-559.8224434346516
51200	-5928.06696646673	-576.7509256331879	-5351.3160408335425	1279.365779053795	729.634220946205	8057.391325866714	324.4851646923464	1684.5148353076536	1015.8301869905588	9.937339290576466	5.820157101218459	13.74007692964399	0.24393183529276039	0.24235035651453482	0.2517137432287774	0.26200406496392736	0.16959118330764075	0.8594433222551068	1.9933983670985314	0.1078333554906686	0.04397072816617093	0.8481959163431603	0.3235000664720058	0.1319121844985128	2.544587749029481	2.2886376616263198E-4	2.28863766162632E-4	-5351.3160408335425	0.0	-559.5544106859898
51300	-5934.957739102569	-576.3439849124512	-5358.613754190117	995.7904975267463	1013.2095024732537	7443.685709362759	324.4851646923464	1684.5148353076536	1025.2041943020047	7.529233273193998	7.1175794175091545	13.74007692964399	0.24393183529276039	0.24235035651453482	0.2517137432287774	0.26200406496392736	0.16959118330764075	0.8594433222551068	1.9933983670985314	0.1078333554906686	0.04664971702825383	0.8455169274810774	0.3235000664720058	0.1399491510847615	2.536550782443232	2.182651857790966E-4	2.1826518577909655E-4	-5358.613754190117	0.0	-559.5120203336534
51400	-5933.995997158595	-575.591431106907	-5358.404566051688	995.7904975267463	1013.2095024732537	7393.61223644662	324.4851646923464	1684.5148353076536	1025.2041943020047	7.529233273193998	7.1175794175091545	13.74007692964399	0.24393183529276039	0.24235035651453482	0.2517137432287774	0.26200406496392736	0.1256682756697223	0.8594433222551068	1.9933983670985314	0.1078333554906686	0.04664971702825383	0.8455169274810774	0.3235000664720058	0.1399491510847615	2.536550782443232	2.182651857790966E-4	2.1826518577909657E-4	-5358.404566051688	0.0	-558.8548667887111
51500	-5923.541036554815	-576.4559651162716	-5347.085071438543	1314.4238769787428	694.5761230212572	8084.107966632054	324.4851646923464	1684.5148353076536	1025.2041943020047	7.529233273193998	7.1175794175091545	13.74007692964399	0.24393183529276039	0.24235035651453482	0.2517137432287774	0.26200406496392736	0.2420588584661881	1.3466527498621375	1.9933983670985314	0.11279766277801792	0.041685409740904504	0.8455169274810774	0.33839298833405373	0.1250562292227135	2.536550782443232	2.182651857790966E-4	2.182651857790966E-4	-5347.085071438543	0.0	-558.406131467895
51600	-5920.094578506688	-573.9233821140197	-5346.171196392668	1158.848804661372	850.151195338628	7652.605332679473	320.41390295355103	1688.586097046449	1025.2041943020047	7.529233273193998	7.1175794175091545	13.74007692964399	0.24393183529276039	0.24235035651453482	0.2517137432287774	0.26200406496392736	0.2811378387304946	1.3466527498621375	1.9933983670985314	0.11279766277801792	0.041685409740904504	0.8455169274810774	0.33839298833405373	0.1250562292227135	2.536550782443232	2.2103851955638382E-4	2.2103851955638382E-4	-5346.171196392668	0.0	-555.8346091739512
51700	-5922.083882733545	-573.2934111921406	-5348.790471541404	1047.8180819310855	961.1819180689145	7385.531602135537	319.2951761480076	1689.7048238519924	1025.2041943020047	7.529233273193998	7.1175794175091545	13.74007692964399	0.24393183529276039	0.24235035651453482	0.2517137432287774	0.26200406496392736	0.29390140607918136	1.4670427401871904	1.9933983670985314	0.11339522380126564	0.041685409740904504	0.8449193664578297	0.3401856714037969	0.1250562292227135	2.534758099373489	2.2181298073011208E-4	2.2181298073011203E-4	-5348.790471541404	0.0	-554.9721344745083
51800	-5917.493271068046	-577.9828766869033	-5339.510394381143	1047.8180819310855	961.1819180689145	7558.705280532793	319.2951761480076	1689.7048238519924	1025.2041943020047	8.576540328474506	7.1175794175091545	13.74007692964399	0.24393183529276039	0.24235035651453482	0.2517137432287774	0.26200406496392736	0.29390140607918136	1.4670427401871904	2.2143986777731253	0.11339522380126564	0.04058426899728129	0.8460205072014529	0.3401856714037969	0.12175280699184388	2.5380615216043587	2.2181298073011208E-4	2.2181298073011208E-4	-5339.510394381143	0.0	-558.9721921426055
51900	-5917.750157986359	-577.8672705404598	-5339.8828874458995	1182.7447223971421	826.2552776028579	7777.293382627321	319.2951761480076	1689.7048238519924	1025.2041943020047	8.576540328474506	7.1175794175091545	13.74007692964399	0.24393183529276039	0.24235035651453482	0.2517137432287774	0.26200406496392736	0.29390140607918136	1.4670427401871904	2.2143986777731253	0.12699116189668103	0.04058426899728129	0.8324245691060376	0.3809734856900431	0.12175280699184388	2.497273707318113	2.2181298073011208E-4	2.2181298073011216E-4	-5339.8828874458995	0.0	-558.8223545512149
52000	-5915.316255449978	-577.8697681990359	-5337.446487250942	1206.0845495116655	802.9154504883345	7776.7457703671225	319.2951761480076	1689.7048238519924	1025.2041943020047	8.576540328474506	7.1175794175091545	13.74007692964399	0.24393183529276039	0.24235035651453482	0.2517137432287774	0.26200406496392736	0.29390140607918136	1.4670427401871904	2.2143986777731253	0.12699116189668103	0.04058426899728129	0.8324245691060376	0.3809734856900431	0.12175280699184388	2.497273707318113	2.1969771120246927E-4	2.1969771120246935E-4	-5337.446487250942	0.0	-558.8461794016639
52100	-5919.335983133429	-577.5353151553918	-5341.800667978037	1206.0845495116655	802.9154504883345	7775.970068148864	321.21152222703836	1687.7884777729616	1025.2041943020047	8.576540328474506	7.1175794175091545	13.74007692964399	0.24393183529276039	0.24235035651453482	0.2517137432287774	0.26200406496392736	0.29390140607918136	1.4670427401871904	1.7951118518358016	0.12699116189668103	0.04058426899728129	0.8324245691060376	0.3809734856900431	0.12175280699184388	2.497273707318113	2.1969771120246927E-4	2.196977112024694E-4	-5341.800667978037	0.0	-559.3504205542202
52200	-5922.982329966191	-574.6524259998081	-5348.329903966383	1322.1164991319147	686.8835008680853	7862.463056736263	313.87413762952514	1695.1258623704748	1025.2041943020047	8.576540328474506	7.1175794175091545	13.74007692964399	0.24393183529276039	0.24235035651453482	0.2517137432287774	0.26200406496392736	0.29390140607918136	1.4670427401871904	1.7951118518358016	0.12699116189668103	0.04058426899728129	0.8324245691060376	0.3809734856900431	0.12175280699184388	2.497273707318113	2.2196742554332388E-4	2.219674255433238E-4	-5348.329903966383	0.0	-556.431075355677
52300	-5926.99981223696	-575.0660085023715	-5351.933803734588	1324.9563495585878	684.0436504414122	7906.33728169696	329.8764613657161	1679.123538634284	1084.0595692133181	7.087227928236208	5.017276842766793	13.74007692964399	0.24393183529276039	0.24235035651453482	0.2517137432287774	0.26200406496392736	0.29390140607918136	1.4670427401871904	1.7951118518358016	0.1288863124424048	0.04058426899728129	0.8305294185603138	0.38665893732721446	0.12175280699184388	2.4915882556809414	2.236126039369582E-4	2.236126039369582E-4	-5351.933803734588	0.0	-557.6071821113692
52400	-5919.369712344168	-572.7507361861909	-5346.618976157977	1076.3971134251183	932.6028865748817	7368.935602060724	329.8764613657161	1679.123538634284	1084.0595692133181	7.087227928236208	5.017276842766793	13.74007692964399	0.24393183529276039	0.24235035651453482	0.2517137432287774	0.26200406496392736	0.29390140607918136	1.4670427401871904	1.7951118518358016	0.11463795949174019	0.04058426899728129	0.8447777715109784	0.3439138784752206	0.12175280699184388	2.5343333145329354	2.3393257611968138E-4	2.339325761196813E-4	-5346.618976157977	0.0	-555.2782777824984
52500	-5916.02761112725	-575.8926038873589	-5340.135007239891	1102.8461108996705	906.1538891003295	7582.087605659722	337.98211455333313	1671.017885446667	1084.0595692133181	9.51196793320652	5.017276842766793	13.74007692964399	0.24393183529276039	0.24235035651453482	0.2517137432287774	0.26200406496392736	0.16643913089250598	1.4670427401871904	1.7951118518358016	0.12366815962689401	0.03155406886212747	0.8447777715109784	0.371004478880682	0.09466220658638241	2.5343333145329354	2.2832229010257102E-4	2.283222901025709E-4	-5340.135007239891	0.0	-558.1917052600969
52600	-5915.4990818289	-575.3028362964582	-5340.196245532442	1102.8461108996705	906.1538891003295	7623.198237297909	349.7347431018855	1659.2652568981146	1084.0595692133181	9.51196793320652	5.017276842766793	13.74007692964399	0.24393183529276039	0.24235035651453482	0.2517137432287774	0.26200406496392736	0.2802028901215144	1.4670427401871904	1.7951118518358016	0.12366815962689401	0.03155406886212747	0.8447777715109784	0.371004478880682	0.09466220658638241	2.5343333145329354	2.301606661865005E-4	2.301606661865004E-4	-5340.196245532442	0.0	-557.3497033701481
52700	-5913.698607093791	-574.2246417017961	-5339.473965391995	1169.2369326804246	839.7630673195754	7652.1990571829265	342.38979011871515	1666.6102098812848	1084.0595692133181	7.607079793907065	5.017276842766793	13.74007692964399	0.24393183529276039	0.24235035651453482	0.2517137432287774	0.26200406496392736	0.2802028901215144	1.4670427401871904	1.7306523150771143	0.12366815962689401	0.03155406886212747	0.8447777715109784	0.371004478880682	0.09466220658638241	2.5343333145329354	2.3509807764123124E-4	2.3509807764123122E-4	-5339.473965391995	0.0	-556.7338896431271
52800	-5921.871090071622	-579.1072692945588	-5342.763820777063	1221.2914528101442	787.7085471898558	8036.39429022618	357.63301048217636	1651.3669895178236	1084.0595692133181	7.607079793907065	4.559931528501113	13.74007692964399	0.24393183529276039	0.24235035651453482	0.2517137432287774	0.26200406496392736	0.2802028901215144	1.4670427401871904	1.7306523150771143	0.12366815962689401	0.03155406886212747	0.8447777715109784	0.371004478880682	0.09466220658638241	2.5343333145329354	2.2507760497938225E-4	2.2507760497938222E-4	-5342.763820777063	0.0	-561.7831419350962
52900	-5918.589518075548	-579.1143126564773	-5339.47520541907	1127.1094541073817	881.8905458926183	7850.51669045826	357.63301048217636	1651.3669895178236	1284.0636671765772	7.607079793907065	3.078682666656879	13.74007692964399	0.24393183529276039	0.24235035651453482	0.2517137432287774	0.26200406496392736	0.25021976437999494	1.4670427401871904	1.7306523150771143	0.12366815962689401	0.03155406886212747	0.8447777715109784	0.371004478880682	0.09466220658638241	2.5343333145329354	2.2507760497938225E-4	2.2507760497938212E-4	-5339.47520541907	0.0	-562.1741679626805
53000	-5911.62730219135	-574.7461095143137	-5336.881192677037	1080.36971245953	928.6302875404699	7479.945093810231	346.70530363390145	1662.2946963660986	1284.0636671765772	7.607599334480065	3.078682666656879	12.618478116278126	0.24393183529276039	0.24235035651453482	0.2517137432287774	0.26200406496392736	0.25021976437999494	1.4670427401871904	1.7306523150771143	0.11995805386731608	0.035264174621705405	0.8447777715109784	0.35987416160194824	0.10579252386511621	2.5343333145329354	2.4796444999331733E-4	2.479644499933173E-4	-5336.881192677037	0.0	-557.8166093498551
53100	-5913.876138337807	-574.1540284628443	-5339.722109874962	1168.9311757198002	840.0688242801998	7663.215375308074	346.70530363390145	1662.2946963660986	1284.0636671765772	7.607599334480065	3.1544238467929193	12.618478116278126	0.24393183529276039	0.24235035651453482	0.2517137432287774	0.26200406496392736	0.25021976437999494	1.4670427401871904	1.7306523150771143	0.12312129476064625	0.03210093372837523	0.8447777715109784	0.3693638842819387	0.0963028011851257	2.5343333145329354	2.2662697043591138E-4	2.2662697043591138E-4	-5339.722109874962	0.0	-557.3732609415573
53200	-5926.1580493144365	-577.7258943236335	-5348.432154990803	1269.9582098558008	739.0417901441992	8134.649283457932	363.16227775572474	1645.8377222442753	1284.0636671765772	7.607599334480065	2.586382258666926	12.618478116278126	0.24393183529276039	0.24235035651453482	0.2517137432287774	0.26200406496392736	0.25021976437999494	1.4670427401871904	1.7306523150771143	0.12312129476064625	0.03210093372837523	0.8447777715109784	0.3693638842819387	0.0963028011851257	2.5343333145329354	2.3495297431829916E-4	2.3495297431829935E-4	-5348.432154990803	0.0	-560.9872084128567
53300	-5924.452977515199	-577.3341705246412	-5347.1188069905575	1185.4205618597591	823.5794381402409	7897.9246487665705	363.16227775572474	1645.8377222442753	1284.0636671765772	8.632762469336013	3.8809076444766992	12.618478116278126	0.24393183529276039	0.24235035651453482	0.2517137432287774	0.26200406496392736	0.23333004404321975	1.4670427401871904	1.7306523150771143	0.14168128748952358	0.03210093372837523	0.8262177787821011	0.42504386246857073	0.0963028011851257	2.4786533363463032	2.2761729194749003E-4	2.2761729194749014E-4	-5347.1188069905575	0.0	-560.0835289618531
53400	-5923.538250579441	-578.773730625928	-5344.764519953514	1390.7354970620206	618.2645029379794	8359.397419429832	367.5121099997842	1641.4878900002159	897.8058144295933	10.024832885533973	5.031987142249988	12.618478116278126	0.24393183529276039	0.24235035651453482	0.2517137432287774	0.26200406496392736	0.23333004404321975	1.4670427401871904	1.7306523150771143	0.10003939049260017	0.03210093372837523	0.8678596757790246	0.3001181714778005	0.0963028011851257	2.603579027337074	2.249232391288788E-4	2.249232391288788E-4	-5344.764519953514	0.0	-561.2463969682354
53500	-5930.713764419074	-579.5980502386319	-5351.115714180442	1413.380330665582	595.619669334418	8487.543044454882	314.70494758493476	1694.2950524150651	1290.8522551368828	10.024832885533973	5.031987142249988	12.618478116278126	0.24902187505570086	0.23726031675159434	0.2517137432287774	0.26200406496392736	0.23333004404321975	1.4670427401871904	1.7306523150771143	0.09154281521473874	0.04059750900623667	0.8678596757790246	0.27462844564421623	0.12179252701871	2.603579027337074	2.2131957406213134E-4	2.2131957406213134E-4	-5351.115714180442	0.0	-561.7033390343368
53600	-5926.287319229788	-579.3988576301238	-5346.888461599665	1306.568013037093	702.4319869629071	8261.0818801316	314.70494758493476	1694.2950524150651	1290.8522551368828	10.024832885533973	5.031987142249988	12.870036931390755	0.24902187505570086	0.23726031675159434	0.2517137432287774	0.26200406496392736	0.23333004404321975	1.4670427401871904	1.7306523150771143	0.11706677784395232	0.04059750900623667	0.8423357131498109	0.351200333531857	0.12179252701871	2.5270071394494327	2.2131957406213134E-4	2.213195740621313E-4	-5346.888461599665	0.0	-561.5014861206793
53700	-5928.151622050036	-578.1706809192033	-5349.980941130832	1306.568013037093	702.4319869629071	8202.677083443228	292.930517940388	1716.069482059612	1051.959662676294	10.024832885533973	5.031987142249988	12.870036931390755	0.24902187505570086	0.23726031675159434	0.2517137432287774	0.26200406496392736	0.23333004404321975	1.4670427401871904	1.7306523150771143	0.11706677784395232	0.04059750900623667	0.8423357131498109	0.351200333531857	0.12179252701871	2.5270071394494327	2.2310133313171293E-4	2.2310133313171296E-4	-5349.980941130832	0.0	-560.4811147146237
53800	-5925.810768431193	-577.65797817114	-5348.152790260053	1294.0484714585014	714.9515285414986	8121.2813631544905	290.1728820853459	1718.827117914654	1051.959662676294	10.024832885533973	5.031987142249988	12.870036931390755	0.24902187505570086	0.23726031675159434	0.2517137432287774	0.26200406496392736	0.23333004404321975	1.4670427401871904	1.7306523150771143	0.11706677784395232	0.04059750900623667	0.8423357131498109	0.351200333531857	0.12179252701871	2.5270071394494327	2.2095068352708175E-4	2.2095068352708173E-4	-5348.152790260053	0.0	-560.0038944519426
53900	-5926.399357896702	-577.3053509681715	-5349.094006928531	1075.5427881165667	933.4572118834333	7608.682094576463	290.1728820853459	1718.827117914654	1051.959662676294	10.024832885533973	5.031987142249988	12.870036931390755	0.24902187505570086	0.2324872773151208	0.2564867826652509	0.26200406496392736	0.23333004404321975	1.4670427401871904	1.7306523150771143	0.11706677784395232	0.04059750900623667	0.8423357131498109	0.351200333531857	0.12179252701871	2.5270071394494327	2.3087859263765107E-4	2.3087859263765104E-4	-5349.094006928531	0.0	-559.6344128818862
54000	-5921.983035283904	-571.4152220794992	-5350.567813204405	1057.500343243165	951.4996567568351	7409.13423322771	348.35054949437597	1660.649450505624	1051.959662676294	10.024832885533973	5.031987142249988	12.870036931390755	0.24902187505570086	0.2324872773151208	0.2564867826652509	0.26200406496392736	0.23333004404321975	0.259960965974743	1.7306523150771143	0.11706677784395232	0.033075604116980885	0.8498576180390667	0.351200333531857	0.09922681235094266	2.5495728541172	2.3481770651759382E-4	2.3481770651759387E-4	-5350.567813204405	0.0	-556.1535865084909
54100	-5929.964485927185	-569.3864933717759	-5360.577992555409	1085.8957208912252	923.1042791087748	7360.150413363994	348.00251082301486	1660.9974891769853	1051.959662676294	6.062713522289423	5.031987142249988	12.870036931390755	0.24902187505570086	0.2324872773151208	0.2564867826652509	0.26200406496392736	0.23333004404321975	0.259960965974743	1.7306523150771143	0.11706677784395232	0.033075604116980885	0.8498576180390667	0.351200333531857	0.09922681235094266	2.5495728541172	2.7530860296052725E-4	2.753086029605274E-4	-5360.577992555409	0.0	-554.5975070385128
54200	-5928.217913229853	-575.5214229585613	-5352.696490271292	1113.4921539972543	895.5078460027457	7680.837352998425	356.8464797473749	1652.1535202526252	1051.959662676294	10.76550398637405	5.031987142249988	13.933860572052767	0.24902187505570086	0.2324872773151208	0.2564867826652509	0.26200406496392736	0.23333004404321975	0.259960965974743	1.7306523150771143	0.13082663114352278	0.033075604116980885	0.8360977647394963	0.3924798934305683	0.09922681235094266	2.508293294218489	2.684854426734605E-4	2.684854426734608E-4	-5352.696490271292	0.0	-559.5954869657836
54300	-5926.986828769523	-569.3383296100089	-5357.648499159513	1010.4629967731314	998.5370032268686	7130.257684376689	340.6893157642857	1668.3106842357142	893.9625490752179	13.033266685247082	5.031987142249988	13.977562430973558	0.24902187505570086	0.2324872773151208	0.2564867826652509	0.26200406496392736	0.23333004404321975	0.259960965974743	1.7306523150771143	0.13082663114352278	0.033075604116980885	0.8360977647394963	0.3924798934305683	0.09922681235094266	2.508293294218489	2.8121834365867575E-4	2.8121834365867586E-4	-5357.648499159513	0.0	-553.203734925871
54400	-5927.790409136974	-569.1403498228434	-5358.65005931413	944.2530600886128	1064.7469399113872	6953.0982984899565	340.6893157642857	1668.3106842357142	893.9625490752179	13.033266685247082	5.031987142249988	12.09582908016785	0.24902187505570086	0.2324872773151208	0.2564867826652509	0.26200406496392736	0.23333004404321975	0.259960965974743	1.7306523150771143	0.13082663114352278	0.033075604116980885	0.8360977647394963	0.3924798934305683	0.09922681235094266	2.508293294218489	2.8121834365867575E-4	2.812183436586757E-4	-5358.65005931413	0.0	-553.3324268217399
54500	-5927.289345051912	-567.4099740753835	-5359.879370976529	944.2530600886128	1064.7469399113872	6890.634941839182	340.6893157642857	1668.3106842357142	893.9625490752179	13.033266685247082	4.258849720041793	12.09582908016785	0.24902187505570086	0.2324872773151208	0.2564867826652509	0.26200406496392736	0.288869314885116	0.19732197038669402	1.7306523150771143	0.10143590237999205	0.033075604116980885	0.865488493503027	0.3043077071399761	0.09922681235094266	2.596465480509081	2.8121834365867575E-4	2.8121834365867586E-4	-5359.879370976529	0.0	-551.8529610823866
54600	-5924.815361692564	-567.8222652631665	-5356.993096429397	1076.6754482078409	932.3245517921591	7194.147737127562	340.6893157642857	1668.3106842357142	893.9625490752179	13.033266685247082	4.258849720041793	12.09582908016785	0.24902187505570086	0.23619391255777547	0.2564867826652509	0.25829742972127273	0.288869314885116	0.2135645376719219	1.7306523150771143	0.1022758037590798	0.03263851944967653	0.8650856767912436	0.3068274112772394	0.0979155583490296	2.595257030373731	2.8121834365867575E-4	2.8121834365867586E-4	-5356.993096429397	0.0	-552.1689660931934
54700	-5920.732587578994	-562.3318010618964	-5358.400786517098	1011.9557940085662	997.0442059914338	6887.068227441339	329.09370549152015	1679.9062945084797	805.317365746845	13.033266685247082	4.258849720041793	12.565533553276529	0.24902187505570086	0.2261749244191786	0.2564867826652509	0.2683164178598696	0.288869314885116	0.2135645376719219	1.7306523150771143	0.1022758037590798	0.03263851944967653	0.8650856767912436	0.3068274112772394	0.0979155583490296	2.595257030373731	2.494717492174001E-4	2.4947174921740006E-4	-5358.400786517098	0.0	-547.0570456990386
54800	-5918.41797754129	-566.0934152867964	-5352.324562254494	1011.9557940085662	997.0442059914338	6951.001150912756	329.09370549152015	1679.9062945084797	632.4912175025014	13.033266685247082	4.258849720041793	12.565533553276529	0.24902187505570086	0.24681035521517047	0.2564867826652509	0.2476809870638777	0.288869314885116	0.2135645376719219	1.7306523150771143	0.1022758037590798	0.03263851944967653	0.8650856767912436	0.3068274112772394	0.0979155583490296	2.595257030373731	2.494717492174001E-4	2.494717492174E-4	-5352.324562254494	0.0	-551.0623572271056
54900	-5916.2922456565375	-571.3444848571411	-5344.947760799397	1089.9998124233211	919.0001875766789	7445.833250710388	341.3829233178155	1667.6170766821845	832.8312747807695	13.033266685247082	4.258849720041793	12.565533553276529	0.24902187505570086	0.24681035521517047	0.2564867826652509	0.2476809870638777	0.288869314885116	0.09621165324011936	2.1454240801172846	0.1022758037590798	0.03263851944967653	0.8650856767912436	0.3068274112772394	0.0979155583490296	2.595257030373731	2.3546258784607046E-4	2.354625878460704E-4	-5344.947760799397	0.0	-555.4721946739642
55000	-5914.781024378756	-572.2259777841747	-5342.555046594582	1093.1152996416552	915.8847003583448	7486.2247553827865	342.35867957211207	1666.6413204278879	994.3526448387839	13.033266685247082	6.716198590932693	12.565533553276529	0.24902187505570086	0.24681035521517047	0.2564867826652509	0.2476809870638777	0.288869314885116	0.09621165324011936	2.1454240801172846	0.12652465133231589	0.03263851944967653	0.8408368292180075	0.37957395399694766	0.0979155583490296	2.5225104876540225	2.3479149607462534E-4	2.3479149607462542E-4	-5342.555046594582	0.0	-555.5129445939835
55100	-5920.928966382635	-571.6367705539419	-5349.2921958286925	1179.2537340628455	829.7462659371545	7568.413529538586	340.9863272834219	1668.0136727165782	994.3526448387839	11.498219017996151	6.716198590932693	12.565533553276529	0.24902187505570086	0.24681035521517047	0.2564867826652509	0.2476809870638777	0.288869314885116	0.09621165324011936	2.1454240801172846	0.12652465133231589	0.03263851944967653	0.8408368292180075	0.37957395399694766	0.0979155583490296	2.5225104876540225	2.738733681422857E-4	2.7387336814228564E-4	-5349.2921958286925	0.0	-554.7831299660095
55200	-5915.552418095182	-567.0443779238362	-5348.508040171346	1136.8731915343444	872.1268084656556	7156.478618232574	328.73180976302	1680.26819023698	981.0164683017867	11.498219017996151	11.160655410811277	12.565533553276529	0.2543211310338892	0.24681035521517047	0.25118752668706257	0.2476809870638777	0.288869314885116	0.2011235727230403	2.1454240801172846	0.1276382684500483	0.031524902331944125	0.8408368292180075	0.3829148053501449	0.09457470699583237	2.5225104876540225	2.840828638119945E-4	2.8408286381199465E-4	-5348.508040171346	0.0	-549.1042676036533
55300	-5915.451792684254	-567.457216325877	-5347.994576358376	1094.681163801082	914.318836198918	7072.460313543523	328.73180976302	1680.26819023698	981.0164683017867	10.883620561171446	11.270848078371102	12.565533553276529	0.2543211310338892	0.24681035521517047	0.25118752668706257	0.2476809870638777	0.288869314885116	0.2011235727230403	2.1454240801172846	0.11220833247966897	0.031524902331944125	0.8562667651883868	0.33662499743900687	0.09457470699583237	2.5688002955651603	2.840828638119945E-4	2.8408286381199465E-4	-5347.994576358376	0.0	-549.6210035790427
55400	-5914.233918545764	-568.5030802061625	-5345.730838339601	1094.681163801082	914.318836198918	7087.922091136785	329.4195757230329	1679.580424276967	981.0164683017867	10.883620561171446	11.270848078371102	12.565533553276529	0.2543211310338892	0.24681035521517047	0.25118752668706257	0.2476809870638777	0.288869314885116	0.39959400978864956	2.1454240801172846	0.11220833247966897	0.031524902331944125	0.8562667651883868	0.33662499743900687	0.09457470699583237	2.5688002955651603	2.840828638119945E-4	2.8408286381199444E-4	-5345.730838339601	0.0	-550.2666260635307
55500	-5915.707214728986	-567.799896565179	-5347.907318163808	983.600247522352	1025.399752477648	6862.552586508643	329.4195757230329	1679.580424276967	862.6812810277224	7.175138948062827	11.270848078371102	11.954689789785267	0.2543211310338892	0.24681035521517047	0.25118752668706257	0.2476809870638777	0.288869314885116	0.39959400978864956	2.1454240801172846	0.11220833247966897	0.031524902331944125	0.8562667651883868	0.33662499743900687	0.09457470699583237	2.5688002955651603	2.840828638119945E-4	2.8408286381199444E-4	-5347.907318163808	0.0	-550.5762061328361
55600	-5913.138531691689	-568.7540370919637	-5344.384494599726	983.600247522352	1025.399752477648	6833.341459337888	329.4195757230329	1679.580424276967	1032.0335731720393	7.175138948062827	11.270848078371102	14.359950682118502	0.2543211310338892	0.24681035521517047	0.25118752668706257	0.2476809870638777	0.288869314885116	0.39959400978864956	1.8685373104269305	0.11220833247966897	0.03506433934256086	0.8527273281777701	0.33662499743900687	0.10519301802768258	2.5581819845333102	2.6395488437489173E-4	2.639548843748918E-4	-5344.384494599726	0.0	-551.7069993548539
55700	-5912.179604067495	-569.5352891438262	-5342.644314923669	983.600247522352	1025.399752477648	6849.845142157748	340.6230174097217	1668.3769825902782	963.1406816928845	7.2824873900412666	11.270848078371102	14.359950682118502	0.2380379585004313	0.24681035521517047	0.25118752668706257	0.2639641595973356	0.288869314885116	0.5495198006625798	1.8685373104269305	0.11220833247966897	0.02890147093832461	0.8588901965820064	0.33662499743900687	0.08670441281497383	2.576670589746019	2.6395488437489173E-4	2.639548843748918E-4	-5342.644314923669	0.0	-552.2342701925571
55800	-5911.7359239237785	-569.3871621941993	-5342.34876172958	983.600247522352	1025.399752477648	6863.071109516509	352.66080381980254	1656.3391961801974	963.1406816928845	7.2824873900412666	11.270848078371102	14.359950682118502	0.2380379585004313	0.24681035521517047	0.25118752668706257	0.2639641595973356	0.288869314885116	0.5495198006625798	1.8685373104269305	0.11220833247966897	0.02890147093832461	0.8588901965820064	0.33662499743900687	0.08670441281497383	2.576670589746019	2.6395488437489173E-4	2.6395488437489157E-4	-5342.34876172958	0.0	-552.0836166743084
