[22<->39]		1.74 us		4464.115419 (MillionBytes/sec)
[40<->22]		1.73 us		4722.988092 (MillionBytes/sec)
[22<->41]		1.73 us		4584.641417 (MillionBytes/sec)
[42<->22]		1.74 us		4549.075829 (MillionBytes/sec)
[22<->43]		1.68 us		4695.757539 (MillionBytes/sec)
[44<->22]		1.75 us		4580.821280 (MillionBytes/sec)
[22<->45]		1.73 us		4479.118557 (MillionBytes/sec)
[46<->22]		1.67 us		4461.850980 (MillionBytes/sec)
[22<->47]		1.73 us		4584.641417 (MillionBytes/sec)
[48<->22]		1.72 us		4402.008319 (MillionBytes/sec)
[22<->49]		1.73 us		4396.727493 (MillionBytes/sec)
[50<->22]		1.73 us		4441.125428 (MillionBytes/sec)
[22<->51]		1.74 us		4384.017655 (MillionBytes/sec)
[52<->22]		1.75 us		4464.115419 (MillionBytes/sec)
[22<->53]		1.73 us		4393.213976 (MillionBytes/sec)
[54<->22]		1.77 us		4431.727641 (MillionBytes/sec)
[22<->55]		1.74 us		4413.050884 (MillionBytes/sec)
[56<->22]		1.73 us		4367.040523 (MillionBytes/sec)
[22<->57]		1.74 us		4437.540623 (MillionBytes/sec)
[58<->22]		1.76 us		4479.118557 (MillionBytes/sec)
[22<->59]		1.73 us		4393.213976 (MillionBytes/sec)
[60<->22]		1.77 us		4240.307087 (MillionBytes/sec)
[22<->61]		1.79 us		4433.961600 (MillionBytes/sec)
[62<->22]		1.80 us		4394.530886 (MillionBytes/sec)
[22<->63]		1.80 us		4531.265723 (MillionBytes/sec)
[64<->22]		1.75 us		5604.034800 (MillionBytes/sec)
[22<->65]		1.73 us		4719.440403 (MillionBytes/sec)
[66<->22]		1.83 us		5689.581515 (MillionBytes/sec)
[22<->67]		1.80 us		4471.831735 (MillionBytes/sec)
[68<->22]		1.82 us		5893.924566 (MillionBytes/sec)
[22<->69]		1.74 us		4473.196207 (MillionBytes/sec)
[70<->22]		1.76 us		5831.406140 (MillionBytes/sec)
[22<->71]		1.75 us		4446.963105 (MillionBytes/sec)
[72<->22]		1.75 us		5854.694504 (MillionBytes/sec)
[22<->73]		1.74 us		4471.377095 (MillionBytes/sec)
[74<->22]		1.75 us		5838.373173 (MillionBytes/sec)
[22<->75]		1.66 us		4555.200944 (MillionBytes/sec)
[76<->22]		1.75 us		5834.500545 (MillionBytes/sec)
[22<->77]		1.74 us		4607.214028 (MillionBytes/sec)
[78<->22]		1.75 us		5848.466105 (MillionBytes/sec)
[22<->79]		1.73 us		4517.767346 (MillionBytes/sec)
[80<->22]		1.75 us		5857.813680 (MillionBytes/sec)
[22<->81]		1.73 us		4545.314708 (MillionBytes/sec)
[82<->22]		1.75 us		5860.936182 (MillionBytes/sec)
[22<->83]		1.74 us		4396.287996 (MillionBytes/sec)
[84<->22]		1.75 us		5897.876507 (MillionBytes/sec)
[22<->85]		1.74 us		4409.511240 (MillionBytes/sec)
[86<->22]		1.77 us		5825.998822 (MillionBytes/sec)
[22<->87]		1.73 us		4602.874423 (MillionBytes/sec)
[88<->22]		1.75 us		5861.717328 (MillionBytes/sec)
[22<->89]		1.73 us		4404.212408 (MillionBytes/sec)
[90<->22]		1.75 us		5822.142588 (MillionBytes/sec)
[22<->91]		1.74 us		4422.369544 (MillionBytes/sec)
[92<->22]		1.67 us		5829.087490 (MillionBytes/sec)
[22<->93]		1.72 us		4402.008319 (MillionBytes/sec)
[94<->22]		1.75 us		5871.107344 (MillionBytes/sec)
[22<->95]		1.73 us		4418.814941 (MillionBytes/sec)
[96<->22]		1.76 us		5777.021557 (MillionBytes/sec)
[22<->97]		1.73 us		4557.088914 (MillionBytes/sec)
[98<->22]		1.75 us		5844.580081 (MillionBytes/sec)
[22<->99]		2.00 us		4407.743547 (MillionBytes/sec)
[100<->22]		1.69 us		5835.274660 (MillionBytes/sec)
[22<->101]		1.74 us		4428.157985 (MillionBytes/sec)
[102<->22]		1.75 us		5928.085336 (MillionBytes/sec)
[22<->103]		1.74 us		4402.008319 (MillionBytes/sec)
[104<->22]		1.75 us		5841.474978 (MillionBytes/sec)
[22<->105]		1.74 us		4398.046511 (MillionBytes/sec)
[106<->22]		1.77 us		5857.813680 (MillionBytes/sec)
[22<->107]		1.73 us		4623.196164 (MillionBytes/sec)
[108<->22]		1.74 us		5858.593994 (MillionBytes/sec)
[22<->109]		1.73 us		4641.737743 (MillionBytes/sec)
[110<->22]		1.76 us		5822.142588 (MillionBytes/sec)
[22<->111]		1.74 us		4609.145369 (MillionBytes/sec)
[112<->22]		1.76 us		5864.062015 (MillionBytes/sec)
[22<->113]		1.74 us		4407.743547 (MillionBytes/sec)
[114<->22]		1.69 us		5860.936182 (MillionBytes/sec)
[22<->115]		1.66 us		4549.546406 (MillionBytes/sec)
[116<->22]		1.68 us		5812.140229 (MillionBytes/sec)
[22<->117]		1.74 us		4415.266049 (MillionBytes/sec)
[118<->22]		1.76 us		5864.843994 (MillionBytes/sec)
[22<->119]		1.73 us		4420.591528 (MillionBytes/sec)
[120<->22]		1.75 us		5835.274660 (MillionBytes/sec)
[22<->121]		1.74 us		4587.032239 (MillionBytes/sec)
[122<->22]		1.78 us		5847.688487 (MillionBytes/sec)
[22<->123]		1.66 us		4547.194490 (MillionBytes/sec)
[124<->22]		1.76 us		5815.214215 (MillionBytes/sec)
[22<->125]		1.73 us		4368.775714 (MillionBytes/sec)
[126<->22]		1.74 us		4513.594531 (MillionBytes/sec)
[22<->127]		1.72 us		4549.546406 (MillionBytes/sec)
[128<->22]		1.67 us		5858.593994 (MillionBytes/sec)
[22<->129]		1.73 us		4473.651217 (MillionBytes/sec)
[130<->22]		1.75 us		5860.936182 (MillionBytes/sec)
[22<->131]		1.66 us		4768.563928 (MillionBytes/sec)
[132<->22]		1.75 us		5887.612465 (MillionBytes/sec)
[22<->133]		1.72 us		4482.770881 (MillionBytes/sec)
[134<->22]		1.74 us		5743.074577 (MillionBytes/sec)
[22<->135]		1.73 us		4458.232652 (MillionBytes/sec)
[136<->22]		1.75 us		5848.466105 (MillionBytes/sec)
[22<->137]		1.73 us		4479.118557 (MillionBytes/sec)
[138<->22]		1.74 us		5692.527195 (MillionBytes/sec)
[22<->139]		1.73 us		4464.115419 (MillionBytes/sec)
[140<->22]		1.76 us		5751.335832 (MillionBytes/sec)
[22<->141]		1.74 us		4461.850980 (MillionBytes/sec)
[23<->24]		37.91 us		4294.128599 (MillionBytes/sec)
[25<->23]		1.29 us		5677.096310 (MillionBytes/sec)
[23<->26]		1.20 us		5904.210647 (MillionBytes/sec)
[27<->23]		1.19 us		5658.834935 (MillionBytes/sec)
[23<->28]		1.26 us		5720.664036 (MillionBytes/sec)
[29<->23]		1.26 us		5957.798037 (MillionBytes/sec)
[23<->30]		1.21 us		5723.641998 (MillionBytes/sec)
[31<->23]		1.21 us		5971.549913 (MillionBytes/sec)
[23<->32]		1.17 us		5890.766824 (MillionBytes/sec)
[33<->23]		1.20 us		5965.070543 (MillionBytes/sec)
[23<->34]		1.18 us		5900.250216 (MillionBytes/sec)
[35<->23]		1.20 us		5957.798037 (MillionBytes/sec)
[23<->36]		1.13 us		5894.714530 (MillionBytes/sec)
[37<->23]		1.23 us		5948.128903 (MillionBytes/sec)
[23<->38]		1.17 us		5890.766824 (MillionBytes/sec)
[39<->23]		1.27 us		5920.902681 (MillionBytes/sec)
[23<->40]		1.20 us		5890.766824 (MillionBytes/sec)
[41<->23]		1.20 us		5947.324559 (MillionBytes/sec)
[23<->42]		1.21 us		5717.689172 (MillionBytes/sec)
[43<->23]		1.14 us		5930.483429 (MillionBytes/sec)
[23<->44]		1.20 us		5711.007026 (MillionBytes/sec)
[45<->23]		1.20 us		5944.109354 (MillionBytes/sec)
[23<->46]		1.67 us		5793.764341 (MillionBytes/sec)
[47<->23]		1.74 us		5834.500545 (MillionBytes/sec)
[23<->48]		1.74 us		5562.922478 (MillionBytes/sec)
[49<->23]		2.00 us		5851.578647 (MillionBytes/sec)
[23<->50]		1.73 us		5550.986383 (MillionBytes/sec)
[51<->23]		1.68 us		5841.474978 (MillionBytes/sec)
[23<->52]		1.73 us		5780.058498 (MillionBytes/sec)
[53<->23]		1.79 us		5637.075764 (MillionBytes/sec)
[23<->54]		1.78 us		5815.983220 (MillionBytes/sec)
[55<->23]		1.83 us		5487.269509 (MillionBytes/sec)
[23<->56]		1.78 us		5786.903304 (MillionBytes/sec)
[57<->23]		1.81 us		5606.892543 (MillionBytes/sec)
[23<->58]		1.80 us		5541.893285 (MillionBytes/sec)
[59<->23]		1.80 us		5664.665779 (MillionBytes/sec)
[23<->60]		1.80 us		5557.299104 (MillionBytes/sec)
[61<->23]		1.86 us		5449.871761 (MillionBytes/sec)
[23<->62]		1.80 us		5562.922478 (MillionBytes/sec)
[63<->23]		1.82 us		5871.107344 (MillionBytes/sec)
[23<->64]		1.67 us		5789.950647 (MillionBytes/sec)
[65<->23]		1.67 us		5854.694504 (MillionBytes/sec)
[23<->66]		1.71 us		5799.876713 (MillionBytes/sec)
[67<->23]		1.70 us		5786.903304 (MillionBytes/sec)
[23<->68]		1.75 us		5622.662377 (MillionBytes/sec)
[69<->23]		1.74 us		5831.406140 (MillionBytes/sec)
[23<->70]		1.72 us		5806.001995 (MillionBytes/sec)
[71<->23]		1.69 us		5894.714530 (MillionBytes/sec)
[23<->72]		1.73 us		5610.468824 (MillionBytes/sec)
[73<->23]		1.75 us		5848.466105 (MillionBytes/sec)
[23<->74]		1.74 us		5628.418878 (MillionBytes/sec)
[75<->23]		1.67 us		5890.766824 (MillionBytes/sec)
[23<->76]		1.74 us		4352.777624 (MillionBytes/sec)
[77<->23]		1.74 us		5825.998822 (MillionBytes/sec)
[23<->78]		1.74 us		5595.479022 (MillionBytes/sec)
[79<->23]		1.74 us		5848.466105 (MillionBytes/sec)
[23<->80]		1.73 us		5533.526058 (MillionBytes/sec)
[81<->23]		1.75 us		5867.973997 (MillionBytes/sec)
[23<->82]		1.70 us		5783.098634 (MillionBytes/sec)
[83<->23]		1.71 us		5841.474978 (MillionBytes/sec)
[23<->84]		1.74 us		5532.829930 (MillionBytes/sec)
[85<->23]		1.73 us		5832.179434 (MillionBytes/sec)
[23<->86]		1.75 us		5544.687987 (MillionBytes/sec)
[87<->23]		1.72 us		5812.908421 (MillionBytes/sec)
[23<->88]		1.74 us		5565.738435 (MillionBytes/sec)
[89<->23]		1.75 us		5854.694504 (MillionBytes/sec)
[23<->90]		1.71 us		5773.987805 (MillionBytes/sec)
[91<->23]		1.68 us		5851.578647 (MillionBytes/sec)
[23<->92]		1.66 us		5802.172178 (MillionBytes/sec)
[93<->23]		1.77 us		5796.818915 (MillionBytes/sec)
[23<->94]		1.71 us		5780.058498 (MillionBytes/sec)
[95<->23]		1.67 us		5883.674262 (MillionBytes/sec)
[23<->96]		1.73 us		5525.184059 (MillionBytes/sec)
[97<->23]		1.74 us		5828.315016 (MillionBytes/sec)
[23<->98]		1.76 us		5464.769522 (MillionBytes/sec)
[99<->23]		1.74 us		5802.172178 (MillionBytes/sec)
[23<->100]		1.67 us		5793.764341 (MillionBytes/sec)
[101<->23]		1.70 us		5834.500545 (MillionBytes/sec)
[23<->102]		1.74 us		5559.406537 (MillionBytes/sec)
[103<->23]		1.75 us		5831.406140 (MillionBytes/sec)
[23<->104]		1.71 us		5793.001200 (MillionBytes/sec)
[105<->23]		1.68 us		5822.142588 (MillionBytes/sec)
[23<->106]		1.74 us		5545.387103 (MillionBytes/sec)
[107<->23]		1.74 us		5828.315016 (MillionBytes/sec)
[23<->108]		1.74 us		5521.715645 (MillionBytes/sec)
[109<->23]		1.74 us		5829.087490 (MillionBytes/sec)
[23<->110]		1.73 us		5568.557244 (MillionBytes/sec)
[111<->23]		1.74 us		5844.580081 (MillionBytes/sec)
[23<->112]		1.72 us		5786.903304 (MillionBytes/sec)
[113<->23]		1.71 us		5861.717328 (MillionBytes/sec)
[23<->114]		1.66 us		5777.780493 (MillionBytes/sec)
[115<->23]		1.67 us		5848.466105 (MillionBytes/sec)
[23<->116]		1.67 us		5806.001995 (MillionBytes/sec)
[117<->23]		2.02 us		5507.195731 (MillionBytes/sec)
[23<->118]		1.81 us		5524.490028 (MillionBytes/sec)
[119<->23]		1.81 us		5592.632898 (MillionBytes/sec)
[23<->120]		1.80 us		5554.491679 (MillionBytes/sec)
[121<->23]		1.81 us		5592.632898 (MillionBytes/sec)
[23<->122]		1.78 us		5802.937737 (MillionBytes/sec)
[123<->23]		1.74 us		5887.612465 (MillionBytes/sec)
[23<->124]		1.72 us		5777.780493 (MillionBytes/sec)
[125<->23]		1.69 us		5851.578647 (MillionBytes/sec)
[23<->126]		1.72 us		5777.021557 (MillionBytes/sec)
[127<->23]		1.68 us		5812.908421 (MillionBytes/sec)
[23<->128]		1.94 us		4607.214028 (MillionBytes/sec)
[129<->23]		1.75 us		5828.315016 (MillionBytes/sec)
[23<->130]		1.71 us		5812.140229 (MillionBytes/sec)
[131<->23]		1.68 us		5854.694504 (MillionBytes/sec)
[23<->132]		1.73 us		5634.187178 (MillionBytes/sec)
[133<->23]		1.75 us		5874.244038 (MillionBytes/sec)
[23<->134]		1.71 us		5815.214215 (MillionBytes/sec)
[135<->23]		1.70 us		5831.406140 (MillionBytes/sec)
[23<->136]		1.74 us		5610.468824 (MillionBytes/sec)
[137<->23]		1.75 us		5867.973997 (MillionBytes/sec)
[23<->138]		1.71 us		5793.764341 (MillionBytes/sec)
[139<->23]		1.69 us		5878.169622 (MillionBytes/sec)
[23<->140]		1.73 us		5634.187178 (MillionBytes/sec)
[141<->23]		1.69 us		5861.717328 (MillionBytes/sec)
[24<->25]		1.30 us		142.797427 (MillionBytes/sec)
[26<->24]		1.33 us		4276.591318 (MillionBytes/sec)
[24<->27]		1.30 us		4517.767346 (MillionBytes/sec)
[28<->24]		1.27 us		4347.614187 (MillionBytes/sec)
[24<->29]		1.28 us		4542.967164 (MillionBytes/sec)
[30<->24]		1.32 us		4358.385206 (MillionBytes/sec)
[24<->31]		1.32 us		4463.662348 (MillionBytes/sec)
[32<->24]		1.25 us		4552.843179 (MillionBytes/sec)
[24<->33]		1.32 us		4666.362346 (MillionBytes/sec)
[34<->24]		1.24 us		3714.566310 (MillionBytes/sec)
[24<->35]		1.31 us		4523.343115 (MillionBytes/sec)
[36<->24]		1.21 us		4545.314708 (MillionBytes/sec)
[24<->37]		1.22 us		4515.911809 (MillionBytes/sec)
[38<->24]		1.18 us		4560.869554 (MillionBytes/sec)
[24<->39]		1.14 us		4541.559801 (MillionBytes/sec)
[40<->24]		1.18 us		4704.296193 (MillionBytes/sec)
[24<->41]		1.21 us		4389.267975 (MillionBytes/sec)
[42<->24]		1.20 us		4517.767346 (MillionBytes/sec)
[24<->43]		1.14 us		4547.194490 (MillionBytes/sec)
[44<->24]		1.20 us		4560.869554 (MillionBytes/sec)
[24<->45]		1.18 us		4772.703756 (MillionBytes/sec)
[46<->24]		1.66 us		4463.662348 (MillionBytes/sec)
[24<->47]		1.75 us		4635.377857 (MillionBytes/sec)
[48<->24]		1.74 us		4411.280352 (MillionBytes/sec)
[24<->49]		1.74 us		4402.008319 (MillionBytes/sec)
[50<->24]		1.74 us		4439.332302 (MillionBytes/sec)
[24<->51]		1.67 us		4586.553875 (MillionBytes/sec)
[52<->24]		1.68 us		4473.196207 (MillionBytes/sec)
[24<->53]		1.73 us		4469.559463 (MillionBytes/sec)
[54<->24]		1.69 us		4450.563156 (MillionBytes/sec)
[24<->55]		1.73 us		4469.559463 (MillionBytes/sec)
[56<->24]		1.69 us		4365.306711 (MillionBytes/sec)
[24<->57]		1.74 us		4479.118557 (MillionBytes/sec)
[58<->24]		1.73 us		4494.682178 (MillionBytes/sec)
[24<->59]		1.74 us		4441.573936 (MillionBytes/sec)
[60<->24]		1.78 us		4197.810930 (MillionBytes/sec)
[24<->61]		1.80 us		4494.682178 (MillionBytes/sec)
[62<->24]		1.79 us		4424.148990 (MillionBytes/sec)
[24<->63]		1.81 us		4469.559463 (MillionBytes/sec)
[64<->24]		1.74 us		5622.662377 (MillionBytes/sec)
[24<->65]		2.01 us		4575.102997 (MillionBytes/sec)
[66<->24]		1.74 us		5643.585925 (MillionBytes/sec)
[24<->67]		1.73 us		4770.632944 (MillionBytes/sec)
[68<->24]		1.80 us		5806.001995 (MillionBytes/sec)
[24<->69]		1.75 us		4698.265689 (MillionBytes/sec)
[70<->24]		1.69 us		5847.688487 (MillionBytes/sec)
[24<->71]		1.67 us		4575.102997 (MillionBytes/sec)
[72<->24]		1.75 us		5832.179434 (MillionBytes/sec)
[24<->73]		1.75 us		4570.823645 (MillionBytes/sec)
[74<->24]		1.74 us		5858.593994 (MillionBytes/sec)
[24<->75]		1.66 us		4685.252489 (MillionBytes/sec)
[76<->24]		1.74 us		5867.973997 (MillionBytes/sec)
[24<->77]		1.74 us		4498.359938 (MillionBytes/sec)
[78<->24]		1.73 us		5822.142588 (MillionBytes/sec)
[24<->79]		1.75 us		4452.816150 (MillionBytes/sec)
[80<->24]		1.74 us		5851.578647 (MillionBytes/sec)
[24<->81]		1.77 us		3644.689244 (MillionBytes/sec)
[82<->24]		1.67 us		5857.813680 (MillionBytes/sec)
[24<->83]		1.94 us		4582.730552 (MillionBytes/sec)
[84<->24]		1.75 us		5887.612465 (MillionBytes/sec)
[24<->85]		1.73 us		4633.424474 (MillionBytes/sec)
[86<->24]		1.74 us		5834.500545 (MillionBytes/sec)
[24<->87]		1.67 us		4582.730552 (MillionBytes/sec)
[88<->24]		1.77 us		5847.688487 (MillionBytes/sec)
[24<->89]		1.75 us		4435.303057 (MillionBytes/sec)
[90<->24]		1.68 us		5838.373173 (MillionBytes/sec)
[24<->91]		1.67 us		4582.730552 (MillionBytes/sec)
[92<->24]		1.66 us		5835.274660 (MillionBytes/sec)
[24<->93]		1.73 us		4467.743307 (MillionBytes/sec)
[94<->24]		1.67 us		5864.062015 (MillionBytes/sec)
[24<->95]		1.66 us		4573.200074 (MillionBytes/sec)
[96<->24]		1.74 us		5799.876713 (MillionBytes/sec)
[24<->97]		1.74 us		4471.831735 (MillionBytes/sec)
[98<->24]		1.74 us		5832.179434 (MillionBytes/sec)
[24<->99]		1.74 us		4486.886871 (MillionBytes/sec)
[100<->24]		1.68 us		5658.834935 (MillionBytes/sec)
[24<->101]		1.67 us		4587.032239 (MillionBytes/sec)
[102<->24]		1.78 us		5904.210647 (MillionBytes/sec)
[24<->103]		1.74 us		4658.454095 (MillionBytes/sec)
[104<->24]		1.67 us		5812.140229 (MillionBytes/sec)
[24<->105]		1.94 us		4577.007505 (MillionBytes/sec)
[106<->24]		1.73 us		5851.578647 (MillionBytes/sec)
[24<->107]		1.71 us		4587.032239 (MillionBytes/sec)
[108<->24]		1.74 us		5825.227167 (MillionBytes/sec)
[24<->109]		1.74 us		4479.118557 (MillionBytes/sec)
[110<->24]		1.73 us		5838.373173 (MillionBytes/sec)
[24<->111]		1.74 us		4473.651217 (MillionBytes/sec)
[112<->24]		1.68 us		5864.062015 (MillionBytes/sec)
[24<->113]		1.67 us		4574.627118 (MillionBytes/sec)
[114<->24]		1.67 us		5867.973997 (MillionBytes/sec)
[24<->115]		1.66 us		4568.924279 (MillionBytes/sec)
[116<->24]		1.67 us		5732.594514 (MillionBytes/sec)
[24<->117]		1.74 us		4664.382767 (MillionBytes/sec)
[118<->24]		1.74 us		5848.466105 (MillionBytes/sec)
[24<->119]		1.73 us		4494.682178 (MillionBytes/sec)
[120<->24]		1.74 us		5783.859168 (MillionBytes/sec)
[24<->121]		1.73 us		4559.451079 (MillionBytes/sec)
[122<->24]		1.69 us		5841.474978 (MillionBytes/sec)
[24<->123]		1.68 us		4588.946694 (MillionBytes/sec)
[124<->24]		1.67 us		5818.291455 (MillionBytes/sec)
[24<->125]		1.66 us		4575.102997 (MillionBytes/sec)
[126<->24]		1.67 us		4509.891828 (MillionBytes/sec)
[24<->127]		1.67 us		4577.007505 (MillionBytes/sec)
[128<->24]		1.67 us		5871.107344 (MillionBytes/sec)
[24<->129]		1.75 us		4413.050884 (MillionBytes/sec)
[130<->24]		1.68 us		5857.813680 (MillionBytes/sec)
[24<->131]		1.66 us		4580.821280 (MillionBytes/sec)
[132<->24]		1.74 us		5884.461481 (MillionBytes/sec)
[24<->133]		1.99 us		4411.280352 (MillionBytes/sec)
[134<->24]		1.70 us		5755.098811 (MillionBytes/sec)
[24<->135]		1.67 us		4584.641417 (MillionBytes/sec)
[136<->24]		1.74 us		5848.466105 (MillionBytes/sec)
[24<->137]		1.74 us		4588.946694 (MillionBytes/sec)
[138<->24]		1.68 us		5702.121757 (MillionBytes/sec)
[24<->139]		1.66 us		4585.119382 (MillionBytes/sec)
[140<->24]		1.74 us		5745.325292 (MillionBytes/sec)
[24<->141]		1.66 us		4588.946694 (MillionBytes/sec)
[25<->26]		1.22 us		5848.466105 (MillionBytes/sec)
[27<->25]		1.28 us		5527.961929 (MillionBytes/sec)
[25<->28]		1.33 us		5646.484159 (MillionBytes/sec)
[29<->25]		1.22 us		5553.790265 (MillionBytes/sec)
[25<->30]		1.29 us		5530.047166 (MillionBytes/sec)
[31<->25]		1.25 us		5953.765414 (MillionBytes/sec)
[25<->32]		1.15 us		5841.474978 (MillionBytes/sec)
[33<->25]		1.15 us		5901.041877 (MillionBytes/sec)
[25<->34]		1.14 us		5799.111961 (MillionBytes/sec)
[35<->25]		1.21 us		5845.356873 (MillionBytes/sec)
[25<->36]		1.14 us		5829.087490 (MillionBytes/sec)
[37<->25]		1.21 us		5937.689363 (MillionBytes/sec)
[25<->38]		1.13 us		5874.244038 (MillionBytes/sec)
[39<->25]		1.17 us		5920.902681 (MillionBytes/sec)
[25<->40]		1.14 us		5875.028735 (MillionBytes/sec)
[41<->25]		1.34 us		5940.897624 (MillionBytes/sec)
[25<->42]		1.20 us		5610.468824 (MillionBytes/sec)
[43<->25]		1.13 us		5907.382822 (MillionBytes/sec)
[25<->44]		1.21 us		5621.943642 (MillionBytes/sec)
[45<->25]		1.13 us		5934.484565 (MillionBytes/sec)
[25<->46]		1.66 us		5825.998822 (MillionBytes/sec)
[47<->25]		1.73 us		5835.274660 (MillionBytes/sec)
[25<->48]		1.73 us		5574.910015 (MillionBytes/sec)
[49<->25]		1.74 us		5844.580081 (MillionBytes/sec)
[25<->50]		1.73 us		5559.406537 (MillionBytes/sec)
[51<->25]		1.66 us		4503.887876 (MillionBytes/sec)
[25<->52]		1.69 us		5780.058498 (MillionBytes/sec)
[53<->25]		1.74 us		5783.859168 (MillionBytes/sec)
[25<->54]		1.69 us		5812.140229 (MillionBytes/sec)
[55<->25]		1.80 us		5580.569104 (MillionBytes/sec)
[25<->56]		1.73 us		5812.908421 (MillionBytes/sec)
[57<->25]		1.85 us		5536.312325 (MillionBytes/sec)
[25<->58]		1.80 us		5606.892543 (MillionBytes/sec)
[59<->25]		1.79 us		5643.585925 (MillionBytes/sec)
[25<->60]		2.09 us		5583.402959 (MillionBytes/sec)
[61<->25]		1.79 us		5589.079313 (MillionBytes/sec)
[25<->62]		1.78 us		5592.632898 (MillionBytes/sec)
[63<->25]		1.83 us		5548.185330 (MillionBytes/sec)
[25<->64]		1.73 us		5815.983220 (MillionBytes/sec)
[65<->25]		1.74 us		5604.748963 (MillionBytes/sec)
[25<->66]		1.74 us		5806.768565 (MillionBytes/sec)
[67<->25]		1.73 us		5619.788540 (MillionBytes/sec)
[25<->68]		1.80 us		5533.526058 (MillionBytes/sec)
[69<->25]		1.80 us		5504.438687 (MillionBytes/sec)
[25<->70]		1.73 us		5809.069490 (MillionBytes/sec)
[71<->25]		1.73 us		5887.612465 (MillionBytes/sec)
[25<->72]		1.74 us		5559.406537 (MillionBytes/sec)
[73<->25]		1.77 us		5758.112740 (MillionBytes/sec)
[25<->74]		2.01 us		5492.751981 (MillionBytes/sec)
[75<->25]		1.67 us		5901.041877 (MillionBytes/sec)
[25<->76]		1.74 us		5550.285854 (MillionBytes/sec)
[77<->25]		1.73 us		5789.950647 (MillionBytes/sec)
[25<->78]		1.73 us		5533.526058 (MillionBytes/sec)
[79<->25]		1.74 us		5848.466105 (MillionBytes/sec)
[25<->80]		1.73 us		5577.738124 (MillionBytes/sec)
[81<->25]		1.75 us		5874.244038 (MillionBytes/sec)
[25<->82]		1.67 us		5793.764341 (MillionBytes/sec)
[83<->25]		1.67 us		5831.406140 (MillionBytes/sec)
[25<->84]		1.74 us		5565.738435 (MillionBytes/sec)
[85<->25]		1.75 us		5860.936182 (MillionBytes/sec)
[25<->86]		1.73 us		5580.569104 (MillionBytes/sec)
[87<->25]		1.68 us		5819.061274 (MillionBytes/sec)
[25<->88]		1.74 us		5577.738124 (MillionBytes/sec)
[89<->25]		1.77 us		5867.973997 (MillionBytes/sec)
[25<->90]		1.67 us		5796.054970 (MillionBytes/sec)
[91<->25]		1.67 us		5854.694504 (MillionBytes/sec)
[25<->92]		1.66 us		5786.903304 (MillionBytes/sec)
[93<->25]		1.73 us		5822.142588 (MillionBytes/sec)
[25<->94]		1.66 us		5793.001200 (MillionBytes/sec)
[95<->25]		1.67 us		5881.313869 (MillionBytes/sec)
[25<->96]		1.73 us		5571.378909 (MillionBytes/sec)
[97<->25]		1.74 us		5847.688487 (MillionBytes/sec)
[25<->98]		1.73 us		5565.034178 (MillionBytes/sec)
[99<->25]		1.73 us		5825.227167 (MillionBytes/sec)
[25<->100]		1.67 us		5796.818915 (MillionBytes/sec)
[101<->25]		1.67 us		5815.983220 (MillionBytes/sec)
[25<->102]		1.75 us		5586.239694 (MillionBytes/sec)
[103<->25]		1.76 us		5838.373173 (MillionBytes/sec)
[25<->104]		1.66 us		5777.021557 (MillionBytes/sec)
[105<->25]		1.68 us		5809.069490 (MillionBytes/sec)
[25<->106]		1.73 us		5571.378909 (MillionBytes/sec)
[107<->25]		1.67 us		5809.836871 (MillionBytes/sec)
[25<->108]		1.73 us		5556.596982 (MillionBytes/sec)
[109<->25]		1.74 us		5822.142588 (MillionBytes/sec)
[25<->110]		1.74 us		5568.557244 (MillionBytes/sec)
[111<->25]		1.74 us		5858.593994 (MillionBytes/sec)
[25<->112]		1.67 us		5786.903304 (MillionBytes/sec)
[113<->25]		1.69 us		5871.107344 (MillionBytes/sec)
[25<->114]		1.67 us		5793.764341 (MillionBytes/sec)
[115<->25]		1.67 us		5857.813680 (MillionBytes/sec)
[25<->116]		1.67 us		5806.001995 (MillionBytes/sec)
[117<->25]		1.74 us		5907.382822 (MillionBytes/sec)
[25<->118]		1.74 us		5589.789668 (MillionBytes/sec)
[119<->25]		1.74 us		5806.001995 (MillionBytes/sec)
[25<->120]		1.73 us		5799.111961 (MillionBytes/sec)
[121<->25]		1.74 us		5819.061274 (MillionBytes/sec)
[25<->122]		1.68 us		5793.764341 (MillionBytes/sec)
[123<->25]		1.67 us		5867.973997 (MillionBytes/sec)
[25<->124]		1.94 us		5806.001995 (MillionBytes/sec)
[125<->25]		1.68 us		5839.148315 (MillionBytes/sec)
[25<->126]		1.66 us		5783.098634 (MillionBytes/sec)
[127<->25]		1.67 us		5835.274660 (MillionBytes/sec)
[25<->128]		1.66 us		5799.876713 (MillionBytes/sec)
[129<->25]		1.74 us		5861.717328 (MillionBytes/sec)
[25<->130]		1.68 us		5786.903304 (MillionBytes/sec)
[131<->25]		1.69 us		5809.069490 (MillionBytes/sec)
[25<->132]		1.74 us		5562.922478 (MillionBytes/sec)
[133<->25]		1.75 us		5854.694504 (MillionBytes/sec)
[25<->134]		1.69 us		5802.937737 (MillionBytes/sec)
[135<->25]		1.69 us		5847.688487 (MillionBytes/sec)
[25<->136]		1.72 us		5571.378909 (MillionBytes/sec)
[137<->25]		1.75 us		5871.107344 (MillionBytes/sec)
[25<->138]		1.68 us		5752.088034 (MillionBytes/sec)
