# BEAST v1.10.5 Prerelease #23570d1
# Generated Thu Jun 16 17:07:33 PDT 2022 [seed=2020]
# -seed 2020 -beagle_double -beagle_gpu -save_every 1000000 -save_state Beast.chkpt -overwrite Sn_H1N1pdm_2009.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
62700	-20346.87137405612	-6.45036733963321	-20340.42100671649	0.23224593991105627	2009.170754060089	2.729391305138057	1.0038809300191645	8.153029192001824	10.826127793480804	0.33740438331741124	0.19153433433168418	0.23554387493944856	0.23551740741145605	0.06257624455790757	0.006509596917414916	0.006509596917414914	-20340.42100671649	0.0	-4.2477038079708755
62800	-20352.132632740875	-5.844412530850018	-20346.288220210026	0.23111987274050055	2009.1718801272596	2.6948357243542156	1.0038809300191645	7.447128036124307	10.826127793480804	0.33740438331741124	0.19153433433168418	0.23554387493944856	0.23551740741145605	0.16181954575474802	0.006509596917414916	0.00650959691741492	-20346.288220210026	0.0	-3.4441756650573345
62900	-20350.539979004818	-8.861286947550088	-20341.678692057267	0.23186513337592232	2009.171134866624	2.777249056409757	1.0038809300191645	7.447128036124307	10.826127793480804	0.33740438331741124	0.19153433433168418	0.23554387493944856	0.23551740741145605	0.16181954575474802	0.007350776047841374	0.007350776047841375	-20341.678692057267	0.0	-6.412475083937136
63000	-20352.741528244904	-8.108166784962185	-20344.633361459943	0.21832222041871205	2009.1846777795813	2.7329955929807097	1.0038809300191645	7.447128036124307	10.109329150930478	0.33740438331741124	0.19153433433168418	0.23554387493944856	0.23551740741145605	0.16181954575474802	0.006606300849604943	0.006606300849604938	-20344.633361459943	0.0	-5.834665246263534
63100	-20345.21505085386	-7.976564569348245	-20337.238486284514	0.20700009143357753	2009.1959999085664	2.6882792278743546	0.9880292261031142	7.914073577482335	10.33903984874678	0.33740438331741124	0.19153433433168418	0.23554387493944856	0.23551740741145605	0.16181954575474802	0.006606300849604943	0.006606300849604945	-20337.238486284514	0.0	-5.600124528773328
63200	-20349.24661033702	-6.907372042829585	-20342.339238294193	0.20347972505183712	2009.199520274948	2.6184020006268334	0.9880292261031142	7.914073577482335	10.33903984874678	0.33740438331741124	0.19153433433168418	0.23554387493944856	0.23551740741145605	0.16181954575474802	0.007837699375033707	0.007837699375033709	-20342.339238294193	0.0	-4.42954005345431
63300	-20356.12370585481	-5.722621435831196	-20350.40108441898	0.2056054164101839	2009.1973945835898	2.593585496382976	0.9880292261031142	7.914073577482335	10.33903984874678	0.33740438331741124	0.19153433433168418	0.23554387493944856	0.23551740741145605	0.16181954575474802	0.006966589758667417	0.006966589758667413	-20350.40108441898	0.0	-3.3013915405501857
63400	-20360.667943206332	-5.338422172748019	-20355.329521033585	0.20667126484864465	2009.1963287351514	2.590630236314271	1.0005562053659331	7.914073577482335	10.33903984874678	0.3332064605827132	0.19573225706638223	0.23554387493944856	0.23551740741145605	0.16181954575474802	0.006930661547645385	0.006930661547645388	-20355.329521033585	0.0	-2.978794195641685
63500	-20361.895944598928	-6.470881710076293	-20355.42506288885	0.22310451178978147	2009.1798954882101	2.6506884661939467	1.0005562053659331	7.914073577482335	10.33903984874678	0.3332064605827132	0.19573225706638223	0.23554387493944856	0.23551740741145605	0.16181954575474802	0.006930661547645385	0.00693066154764539	-20355.42506288885	0.0	-4.12229660181821
63600	-20355.586693734196	-6.934205649440371	-20348.652488084757	0.22310451178978147	2009.1798954882101	2.6804017148070596	1.0005562053659331	7.914073577482335	10.33903984874678	0.3332064605827132	0.19573225706638223	0.23554387493944856	0.23551740741145605	0.16181954575474802	0.007417084808877077	0.007417084808877075	-20348.652488084757	0.0	-4.555769021489601
63700	-20346.71421126896	-10.840853978675938	-20335.873357290286	0.21708327275654757	2009.1859167272435	2.763760818462407	1.0005562053659331	7.914073577482335	10.33903984874678	0.3332064605827132	0.19573225706638223	0.23554387493944856	0.23551740741145605	0.16181954575474802	0.007417084808877077	0.00741708480887708	-20335.873357290286	0.0	-8.477111914544537
63800	-20350.339282784746	-13.677067910342291	-20336.662214874403	0.2246475867817827	2009.1783524132181	2.8662440095981223	1.0005562053659331	7.591991531998644	10.33903984874678	0.3332064605827132	0.19573225706638223	0.23554387493944856	0.23551740741145605	0.16181954575474802	0.007237183188934061	0.007237183188934063	-20336.662214874403	0.0	-11.34678424523678
63900	-20352.83004379117	-18.19064043757649	-20334.639403353594	0.22815688596374836	2009.1748431140363	3.009217115624076	1.0005562053659331	7.591991531998644	9.280109279661415	0.3332064605827132	0.19573225706638223	0.23554387493944856	0.23551740741145605	0.16181954575474802	0.007125867499568029	0.0071258674995680294	-20334.639403353594	0.0	-16.088448730346364
64000	-20348.182700004883	-19.677567984915264	-20328.505132019967	0.22665846705619275	2009.1763415329438	3.073868527202542	1.0005562053659331	5.692135914351878	9.989183263427575	0.3332064605827132	0.19100182331125679	0.240274308694574	0.23551740741145605	0.16181954575474802	0.007125867499568029	0.007125867499568024	-20328.505132019967	0.0	-17.47131733361138
64100	-20345.463232282174	-19.259819743464604	-20326.20341253871	0.22569236416711708	2009.177307635833	3.07308571920656	0.9888314654603197	5.692135914351878	9.989183263427575	0.3332064605827132	0.19100182331125679	0.2439586180570246	0.23183309804900545	0.16181954575474802	0.006352698518427625	0.006352698518427624	-20326.20341253871	0.0	-17.062354895836933
64200	-20348.081279490212	-17.57492913859271	-20330.50635035162	0.22565531729590194	2009.1773446827042	3.0343249877439136	0.9888314654603197	5.692135914351878	9.989183263427575	0.3332064605827132	0.19509286498662876	0.23986757638165263	0.23183309804900545	0.16181954575474802	0.006352698518427625	0.00635269851842763	-20330.50635035162	0.0	-15.371363932905417
64300	-20356.94054407192	-24.70836731209764	-20332.232176759822	0.25126551737096603	2009.151734482629	3.321064028797321	0.9888314654603197	5.692135914351878	9.989183263427575	0.3332064605827132	0.19509286498662876	0.23986757638165263	0.23183309804900545	0.16181954575474802	0.006352287160595625	0.0063522871605956295	-20332.232176759822	0.0	-22.548162399404195
64400	-20349.269671120557	-15.728681143501676	-20333.540989977057	0.23842192757112185	2009.1645780724289	2.9373069647771426	0.9888314654603197	8.87196756787427	9.989183263427575	0.3332064605827132	0.19509286498662876	0.2386168775058636	0.23308379692479447	0.16181954575474802	0.006694479556289472	0.006694479556289477	-20333.540989977057	0.0	-13.450480341181583
64500	-20347.164570162706	-16.877172965869942	-20330.287397196837	0.23842192757112185	2009.1645780724289	2.998770062131519	0.983725210077323	8.87196756787427	9.989183263427575	0.3332064605827132	0.19509286498662876	0.2386168775058636	0.23308379692479447	0.16181954575474802	0.006513149956604402	0.006513149956604399	-20330.287397196837	0.0	-14.55731364484794
64600	-20347.09788796044	-18.670068260858283	-20328.427819699584	0.2278410091091397	2009.1751589908908	3.064348185066918	0.9858375993591887	7.2745692618893365	9.989183263427575	0.3332064605827132	0.19509286498662876	0.2386168775058636	0.23308379692479447	0.16181954575474802	0.006468790462066548	0.0064687904620665485	-20328.427819699584	0.0	-16.410625280904405
64700	-20347.72872647153	-16.36412581539041	-20331.36460065614	0.23830518536257594	2009.1646948146374	3.00080662077705	0.9858375993591887	7.2745692618893365	9.989183263427575	0.3332064605827132	0.1929438976101493	0.24076584488234307	0.23308379692479447	0.18151852684483236	0.006468790462066548	0.006468790462066548	-20331.36460065614	0.0	-14.055219031958586
64800	-20343.773566544893	-16.783695513676356	-20326.989871031215	0.2358729359521659	2009.167127064048	3.0047036140868033	0.9777164717900854	5.444009577183504	14.462413555331988	0.3332064605827132	0.1929438976101493	0.24076584488234307	0.23308379692479447	0.18151852684483236	0.006838403527175809	0.006838403527175807	-20326.989871031215	0.0	-13.600203758659358
64900	-20348.981414310852	-18.332089243969307	-20330.649325066883	0.23657190596148003	2009.1664280940386	3.037440483699666	1.0274742846310492	5.444009577183504	14.462413555331988	0.3332064605827132	0.1929438976101493	0.24076584488234307	0.23308379692479447	0.13768996778682538	0.006838403527175809	0.006838403527175807	-20330.649325066883	0.0	-15.073193917657235
65000	-20341.452799982577	-14.717899378380276	-20326.734900604195	0.23141083723835293	2009.1715891627616	2.9693918017953913	0.9978739531009723	5.444009577183504	11.937029724499668	0.3332064605827132	0.1929438976101493	0.24076584488234307	0.23308379692479447	0.022290977901396378	0.006845130708273016	0.0068451307082730145	-20326.734900604195	0.0	-12.461464594461955
65100	-20339.0154045634	-13.84243095401421	-20325.172973609388	0.2330015717812412	2009.1699984282188	2.9426274614467642	0.9978739531009723	8.50108130762736	10.138733017090653	0.3332064605827132	0.1929438976101493	0.24076584488234307	0.23308379692479447	0.04189216804937701	0.0068869796433321685	0.0068869796433321685	-20325.172973609388	0.0	-11.818083078208748
65200	-20334.274870079957	-11.14184699997105	-20323.133023079987	0.2330015717812412	2009.1699984282188	2.885457149865852	1.015871961072346	8.50108130762736	10.02630022406067	0.3332064605827132	0.1929438976101493	0.24076584488234307	0.23308379692479447	0.016123814206895584	0.0068869796433321685	0.006886979643332165	-20323.133023079987	0.0	-9.039871303245464
65300	-20341.829199974138	-12.498363746626481	-20329.330836227513	0.21545517061858924	2009.1875448293815	2.879381527466002	1.015871961072346	8.50108130762736	10.02630022406067	0.3332064605827132	0.1929438976101493	0.24076584488234307	0.23308379692479447	0.043001775478926675	0.006834981496056833	0.0068349814960568306	-20329.330836227513	0.0	-10.345559210843511
65400	-20344.642217886703	-13.547553398601824	-20331.0946644881	0.2228994057157017	2009.1801005942843	2.9154890866598895	1.015871961072346	8.50108130762736	10.02630022406067	0.3332064605827132	0.1929438976101493	0.24076584488234307	0.23308379692479447	0.043001775478926675	0.006922470166525158	0.006922470166525159	-20331.0946644881	0.0	-11.394118576707966
65500	-20354.675969372798	-20.312982523080883	-20334.362986849716	0.2319631471088587	2009.1710368528911	3.175999946682353	0.9907974292445851	5.342648376799996	10.02630022406067	0.3332064605827132	0.1929438976101493	0.24076584488234307	0.23308379692479447	0.043001775478926675	0.006651981167849072	0.006651981167849073	-20334.362986849716	0.0	-18.359938839964382
65600	-20354.28267904792	-24.06380458460221	-20330.218874463317	0.2319631471088587	2009.1710368528911	3.234790450524751	0.9907974292445851	2.9818772278390986	10.02630022406067	0.3332064605827132	0.19256788254651616	0.24076584488234307	0.2334598119884276	0.03232101836944515	0.006098942765363779	0.006098942765363777	-20330.218874463317	0.0	-22.2096984746141
65700	-20349.330748563858	-19.363650522306788	-20329.96709804155	0.2383363032573844	2009.1646636967425	3.1011720276764763	0.9907974292445851	8.037933271029388	10.02630022406067	0.3332064605827132	0.19256788254651616	0.24076584488234307	0.2334598119884276	0.03232101836944515	0.006293758757660673	0.006293758757660667	-20329.96709804155	0.0	-17.422381091789575
65800	-20349.414689788275	-16.872213093268694	-20332.542476695005	0.22060118807073795	2009.1823988119293	3.0182115110164283	0.9907974292445851	5.8528944260729805	10.02630022406067	0.3332064605827132	0.19256788254651616	0.24076584488234307	0.2334598119884276	0.2762415721480321	0.006293758757660673	0.006293758757660674	-20332.542476695005	0.0	-14.451917240911982
65900	-20350.89711771309	-17.192993026465178	-20333.704124686625	0.25223155891859533	2009.1507684410815	3.118029568312083	0.994720436417453	5.8528944260729805	10.02630022406067	0.33145584340313294	0.1943184997260964	0.24076584488234307	0.2334598119884276	0.2762415721480321	0.006293758757660673	0.006293758757660673	-20333.704124686625	0.0	-14.813004819548373
66000	-20346.716652946703	-20.13416127954914	-20326.582491667155	0.2523443218240134	2009.150655678176	3.178825960673375	0.994720436417453	7.227723881396624	10.02630022406067	0.3306607072171331	0.19458373700553555	0.24076584488234307	0.2339897108949883	0.2762415721480321	0.006290946320596964	0.0062909463205969626	-20326.582491667155	0.0	-17.74992990116062
66100	-20346.116179651333	-20.5137540793892	-20325.602425571946	0.2657896283152583	2009.1372103716847	3.231586529739085	0.994720436417453	7.227723881396624	9.436962622625261	0.3306607072171331	0.19458373700553555	0.24076584488234307	0.2339897108949883	0.2762415721480321	0.006012186496983466	0.006012186496983468	-20325.602425571946	0.0	-18.270989500169033
66200	-20348.29586956466	-18.61696230700823	-20329.67890725765	0.29485982976165304	2009.1081401702384	3.2428110207318026	0.994720436417453	5.6695517889709155	9.436962622625261	0.3306607072171331	0.19458373700553555	0.24076584488234307	0.2339897108949883	0.2762415721480321	0.006070616531609946	0.006070616531609948	-20329.67890725765	0.0	-16.386420323585092
66300	-20344.46500910906	-19.414204899037866	-20325.050804210023	0.29485982976165304	2009.1081401702384	3.255207520519936	0.994720436417453	5.6695517889709155	10.99793900808683	0.3306607072171331	0.19458373700553555	0.24076584488234307	0.2339897108949883	0.09635265232719563	0.006070616531609946	0.006070616531609943	-20325.050804210023	0.0	-17.26276811708075
66400	-20348.760969931693	-21.03915597687963	-20327.721813954813	0.29485982976165304	2009.1081401702384	3.2072278537220478	0.994720436417453	3.499801403030389	10.99793900808683	0.3306607072171331	0.19458373700553555	0.24076584488234307	0.2339897108949883	0.09635265232719563	0.006070616531609946	0.006070616531609946	-20327.721813954813	0.0	-18.902283434462163
66500	-20345.1881959988	-19.422703342578448	-20325.76549265622	0.2948617656385304	2009.1081382343614	3.225463316787645	0.994720436417453	5.626127511238229	12.763606823019236	0.3306607072171331	0.19458373700553555	0.24076584488234307	0.2339897108949883	0.0851031367428082	0.0060705766757603785	0.006070576675760379	-20325.76549265622	0.0	-17.000623215338134
66600	-20345.798459225814	-19.21295287989921	-20326.585506345917	0.2948617656385304	2009.1081382343614	3.228823193699668	0.994720436417453	5.626127511238229	12.763606823019236	0.3306607072171331	0.19458373700553555	0.24076584488234307	0.2339897108949883	0.0851031367428082	0.0060705766757603785	0.006070576675760378	-20326.585506345917	0.0	-16.791372921509897
66700	-20343.536450628017	-18.224540690028128	-20325.311909937987	0.25335657645804366	2009.1496434235419	3.131085845391033	0.9772630894835772	5.626127511238229	12.763606823019236	0.3306607072171331	0.19458373700553555	0.24076584488234307	0.2339897108949883	0.0851031367428082	0.006457513168258359	0.006457513168258361	-20325.311909937987	0.0	-15.525300539263743
66800	-20349.941654067363	-15.296679706460028	-20334.644974360905	0.28476427346285604	2009.1182357265373	3.0916503447458736	0.9772630894835772	5.626127511238229	12.763606823019236	0.3306607072171331	0.19458373700553555	0.24076584488234307	0.2339897108949883	0.0851031367428082	0.006555535841856867	0.0065555358418568676	-20334.644974360905	0.0	-12.583520962351335
66900	-20341.302665476367	-15.331269034084597	-20325.97139644228	0.27288436483344014	2009.1301156351665	3.061166878252028	0.9772630894835772	5.626127511238229	12.763606823019236	0.3324466642640412	0.19458373700553555	0.24076584488234307	0.2322037538480802	0.0851031367428082	0.006555535841856867	0.006555535841856871	-20325.97139644228	0.0	-12.613355693209868
